measure,location,sex,age,cause,metric,year,val,upper,lower
2,1,3,22,571,2,2016,0.012805234351820988,0.0168744508540154,0.009359344795334878
2,1,3,22,571,3,2016,447.4264662696974,609.520215676101,308.9412973008089
2,1,3,22,571,1,2017,33984794.34980079,46311695.15680659,23472481.188432753
2,1,3,22,571,2,2017,0.012997034108724267,0.017110634531352507,0.009521752082069613
2,1,3,22,571,3,2017,448.61129739303544,611.3307450067758,309.84504807039303
2,1,3,22,571,1,2018,34489135.63011139,46921874.440645084,23854882.3463995
2,1,3,22,571,2,2018,0.013200586000421769,0.017209228283353813,0.009648856923548828
2,1,3,22,571,3,2018,450.13069295752746,612.3950476275077,311.33904995955385
2,1,3,22,571,1,2019,34973486.38242143,47623947.60233763,24213273.937786937
2,1,3,22,571,2,2019,0.013389062371893199,0.01765545228030377,0.009818559743529472
2,1,3,22,571,3,2019,451.54297224947373,614.8731818004082,312.6177802866801
2,1,3,22,571,1,2020,40498432.07433437,54954973.60399157,28052301.909261983
2,1,3,22,571,2,2020,0.014655261305066338,0.019405297662698447,0.010742618735062097
2,1,3,22,571,3,2020,517.7262742239784,702.5366730704294,358.616692227266
2,1,3,22,571,1,2021,42509645.27941539,57729820.415835634,29396722.98920212
2,1,3,22,571,2,2021,0.014704423089515476,0.019119844716685163,0.010636726470199398
2,1,3,22,571,3,2021,538.68637810747,731.5579244238018,372.5181457336233
5,1,3,22,571,1,1990,192936133.81196755,226523808.9218529,164639913.66176087
5,1,3,22,571,2,1990,0.0371291487702786,0.0435468488218761,0.0316903889101135
5,1,3,22,571,3,1990,3617.35575264784,4247.09040823714,3086.83048132518
5,1,3,22,571,1,1991,195910090.48969105,229920721.1685781,167361712.31434697
5,1,3,22,571,2,1991,0.0371388792827798,0.043527132241153,0.0317297117895048
5,1,3,22,571,3,1991,3616.90365974498,4244.8099317763,3089.84181599774
5,1,3,22,571,1,1992,198887796.726621,233354849.11779585,170074950.35164028
5,1,3,22,571,2,1992,0.0371640640366112,0.0435476193390363,0.0317786095700084
5,1,3,22,571,3,1992,3617.9786020881197,4244.97060501995,3093.84256475638
5,1,3,22,571,1,1993,201854785.4631289,236773733.6187101,172798847.0336572
5,1,3,22,571,2,1993,0.0372021782348959,0.0435828919867117,0.0318413436187395
5,1,3,22,571,3,1993,3620.40957470725,4246.70582005569,3099.2705912999004
5,1,3,22,571,1,1994,204811741.16375223,240184895.5722021,175443774.43454748
5,1,3,22,571,2,1994,0.0372575816652907,0.0436393902158034,0.0319059542818943
5,1,3,22,571,3,1994,3624.6920273494998,4250.7146861969695,3104.94723997569
5,1,3,22,571,1,1995,207832810.12124312,243716140.81949204,178119022.26935947
5,1,3,22,571,2,1995,0.0373292859798515,0.0437234689314265,0.031979884581012
5,1,3,22,571,3,1995,3630.8628021677696,4257.74866573354,3111.7595529744804
5,1,3,22,571,1,1996,211672570.5629543,247414457.09644148,181616654.58688992
5,1,3,22,571,2,1996,0.0375447344712376,0.0438372531463277,0.0322014847388462
5,1,3,22,571,3,1996,3650.53770524319,4266.9477771765005,3132.1887559937104
5,1,3,22,571,1,1997,216630410.03006023,252288096.4582163,186189501.50457996
5,1,3,22,571,2,1997,0.0379584919790867,0.04415848409944,0.0326267816402078
5,1,3,22,571,3,1997,3688.53385294398,4295.67198968879,3170.22101960251
5,1,3,22,571,1,1998,222103151.47958392,257736392.45385903,191257180.77280283
5,1,3,22,571,2,1998,0.0384533456879644,0.0445733020940172,0.0331344073967276
5,1,3,22,571,3,1998,3734.15520315757,4333.2464420844,3215.5509364290097
5,1,3,22,571,1,1999,227444283.1446627,263033874.2096384,196150741.54422063
5,1,3,22,571,2,1999,0.0389081742861527,0.0449493383970929,0.0335786220147995
5,1,3,22,571,3,1999,3776.3351461489096,4367.24128684206,3256.75778258836
5,1,3,22,571,1,2000,231960274.5799909,267562059.7112857,200200647.66033837
5,1,3,22,571,2,2000,0.0391958047365428,0.0452115037833881,0.0338519769174238
5,1,3,22,571,3,2000,3803.3893462088795,4387.14210525164,3282.6354072661197
5,1,3,22,571,1,2001,235433460.5559603,271504228.69194686,203271229.85120893
5,1,3,22,571,2,2001,0.0392887183028784,0.0453111364415038,0.0339456823099979
5,1,3,22,571,3,2001,3811.94504819316,4395.97327279556,3291.20064854703
5,1,3,22,571,1,2002,238311028.48139247,274757528.00554764,205809252.5390128
5,1,3,22,571,2,2002,0.0392763725280489,0.0452876867827607,0.0339436523522831
5,1,3,22,571,3,2002,3809.69767827075,4392.34022529459,3290.11643548732
5,1,3,22,571,1,2003,240892072.5847051,277782529.6150511,208037220.7437144
5,1,3,22,571,2,2003,0.0392090265584957,0.0452198690221004,0.0338864718769672
5,1,3,22,571,3,2003,3801.88666883057,4384.111460563489,3283.3539422015397
5,1,3,22,571,1,2004,243517778.2583085,280853676.2474147,210242873.9638132
5,1,3,22,571,2,2004,0.0391402705926984,0.045163109887689,0.033818274986433
5,1,3,22,571,3,2004,3794.0740287177,4375.77759842201,3275.64185881717
5,1,3,22,571,1,2005,246539896.21048912,284524756.416805,212762667.0739137
5,1,3,22,571,2,2005,0.0391218376258462,0.0451846208822321,0.0337889792487032
5,1,3,22,571,3,2005,3791.5519365288696,4375.72339310755,3272.0898920003
5,1,3,22,571,1,2006,250314802.92689252,289025034.339443,215889534.99460855
5,1,3,22,571,2,2006,0.0392085703781256,0.0453077833756272,0.0338438572132485
5,1,3,22,571,3,2006,3799.1417826259,4386.66459731733,3276.65381047897
5,1,3,22,571,1,2007,254683678.3060685,294360562.96320164,219483228.42506757
5,1,3,22,571,2,2007,0.0393784924920913,0.0455500514123634,0.0339602813454044
5,1,3,22,571,3,2007,3814.12298575929,4408.32092879443,3286.96378225961
5,1,3,22,571,1,2008,259290206.6100656,300105859.4737106,223550658.1499274
5,1,3,22,571,2,2008,0.039568447036805,0.045820648026785,0.0341081307060397
5,1,3,22,571,3,2008,3830.81450422951,4433.83456053571,3302.79000841195
5,1,3,22,571,1,2009,263718690.07012075,305834263.73483324,227489999.03910387
5,1,3,22,571,2,2009,0.0397175880449495,0.0460702463258612,0.0342541015111787
5,1,3,22,571,3,2009,3843.70072412865,4457.53534066305,3315.66744020354
5,1,3,22,571,1,2010,267438730.1928852,310824682.84878576,230862777.62408516
5,1,3,22,571,2,2010,0.039766599131485,0.0462233386286557,0.0343207111961926
5,1,3,22,571,3,2010,3847.6207585015595,4471.81117380084,3321.40529874304
5,1,3,22,571,1,2011,270092517.3987548,314254664.085606,233112056.5483752
5,1,3,22,571,2,2011,0.0396711671039897,0.0461576086628051,0.034232458085775
5,1,3,22,571,3,2011,3837.7165281929997,4465.211883832179,3312.26500072188
5,1,3,22,571,1,2012,271989675.2119683,316979517.01532304,234573910.88618475
5,1,3,22,571,2,2012,0.0394685654654762,0.0459839415901397,0.0340309003495179
5,1,3,22,571,3,2012,3816.68562996325,4448.00401574889,3291.65022218528
5,1,3,22,571,1,2013,273643674.4216563,319213711.8673986,235793894.90235823
5,1,3,22,571,2,2013,0.0392336384302699,0.0457440752693036,0.0337969271487628
5,1,3,22,571,3,2013,3792.06474444177,4423.559452902,3267.55485104346
5,1,3,22,571,1,2014,275600458.52537143,321644415.70339453,237090586.43075287
5,1,3,22,571,2,2014,0.0390467018710798,0.0455400414957777,0.0335770784965903
5,1,3,22,571,3,2014,3772.18420424391,4402.39465054413,3245.09389387201
5,1,3,22,571,1,2015,278454556.9343028,325103793.1300839,239277007.58965564
5,1,3,22,571,2,2015,0.0389839793924144,0.0454768751790515,0.0334850182962681
5,1,3,22,571,3,2015,3764.72526435912,4395.4262304444,3235.0420318873003
5,1,3,22,571,1,2016,282252108.89754266,329268558.27120817,242800506.21840656
5,1,3,22,571,2,2016,0.039049598465036,0.0455505932566611,0.0335773393206735
5,1,3,22,571,3,2016,3770.09130566667,4398.09832995188,3243.12927574179
5,1,3,22,571,1,2017,286491518.55113745,334320659.55882233,246701592.1501395
5,1,3,22,571,2,2017,0.03917690454582,0.0457619221687016,0.0337212925559238
5,1,3,22,571,3,2017,3781.78930572461,4413.15087230645,3256.54821342328
5,1,3,22,571,1,2018,290897040.86330193,339706973.40532684,250766855.8800947
5,1,3,22,571,2,2018,0.0393314513085046,0.0459565460107624,0.033892355275633
5,1,3,22,571,3,2018,3796.60679198846,4433.6435966792005,3272.85264028296
5,1,3,22,571,1,2019,295114825.4926643,344488877.68302244,254462839.0774972
5,1,3,22,571,2,2019,0.0394690485171156,0.0461195875226908,0.0340420920478455
5,1,3,22,571,3,2019,3810.22995536471,4447.6987519912,3285.3718221768304
5,1,3,22,571,1,2020,341929766.17128223,398733613.71819305,292995814.68482274
5,1,3,22,571,2,2020,0.0452470841084284,0.0528510216378002,0.0387799440045428
5,1,3,22,571,3,2020,4371.18216234162,5097.3545805248505,3745.61739134898
5,1,3,22,571,1,2021,359213270.2202836,419966576.5162368,307185425.2628135
5,1,3,22,571,2,2021,0.0471052944536694,0.0551973823193694,0.0402960670156611
5,1,3,22,571,3,2021,4551.98565481338,5321.85748769994,3892.6837204721896
